review,sentiment,predicted,label,rating
product look great light weight windy day remove sign would bang front door moment husband hang office seem good place sign find door ornament weight similar reef,0.7906,1,-1.0,3.0
get opal heart style necklace cute thing heart keep flip stay like unless adjust even necklace little poster still keep remember adjust,0.6705,1,-1.0,3.0
quality great great shipping pay get post office postmaster tell always happen product prime goodness sake read fine print fellow shoppers8,0.9118,1,-1.0,3.0
gift able send note along make sense sure quality gift,0.7964,1,-1.0,3.0
alot thin wood expect also none edge letter finish rough also main letter center finish evenly show dull one side gloss get finish make even sand edge make look finish could gift,0.0516,1,-1.0,3.0
bit difficult paste ok look nice,0.3612,1,-1.0,3.0
look nice get stamp egg hard get angle curve stamp egg mainly use carton,0.34,1,-1.0,3.0
nervous first order sure monogram suppose enter initial suppose last name initial middle initial first middle last would put correctly correct monogram make sure enter initial order first last middle mine come incorrectly make monogram boyfriend still love think notice incorrect,0.7717,1,-1.0,3.0
sure expect happen get sort fizz add bath turn bath water ugly grey almost make water appear dirty try add body wash bath create bubble bath salt regular bubble bath body soap usually work fine get bubble action think bath salt prevent bubble form never happen say could feel soft skin instantly add salt scent ok particular go choice overwhelming salt look almost wet open bag maybe would well use make bath bomb likely would purchase product would first choice gift friend,0.6705,1,-1.0,3.0
happy product overall however deliver picture print receive landscape layout choose keep work around layout issue,0.5719,1,-1.0,3.0
wrong color send chain nice sturdy,-0.0772,-1,-1.0,3.0
penmanship really good piece hold part together break less month,0.4927,1,-1.0,3.0
pretty bum good quality look nice lettering capital letter request gift tomorrow time exchange reorder specific capitalizationspace order,0.8957,1,-1.0,3.0
overall cute pretty top part keep slip matter hard push,0.7717,1,-1.0,3.0
plastic mailbox warn preppe surface scrub rub alcohol stick plastic mailbox well fault manufacturer suppose since much stick plastic mailbox anyways difficult get letter stick finally get doubt last summer never mind temp condition winter look great doubt hold time would much confident metal mailbox,-0.0516,-1,-1.0,3.0
come chip corner look unevenly spray paint patch chip sand repaint mat black come great say craftsmanship good understand expensive upset result easy fix,0.8074,1,-1.0,3.0
stocking tag fine take nearly month receive order shipping incredibly slow get enjoy tag christmas season kind point buy,0.8255,1,-1.0,3.0
lot small think literally come hip,0.0,1,-1.0,3.0
look nice however receive item seller however prompt give refund impressed try another time order item look like would beautiful gift music lover,0.9584,1,-1.0,3.0
order ed another granddaughter like,0.3612,1,-1.0,3.0
like font quality paper price competitive arc since arc date calendar refill discontinue think would give try annually arc would purchase pack include tabbed monthly calendar plus date weekly sheet separate piece pack grant need rebuy monthly tab economical,0.6908,1,-1.0,3.0
circumference small return,0.0,1,-1.0,3.0
attractive easy assemble enough storage inside dry dog food want absolutely solid wood advertise make plywood mdf floor storage area paperthin balsa wood add dry kibble supposedly design hold floor promptly collapse go buy 12inch plywood cut fit perform repair,0.6361,1,-1.0,3.0
cheap look plastic,0.0,1,-1.0,3.0
hard get place look great,0.5719,1,-1.0,3.0
product beautiful soft discribe ever clasp kee unsnap also oxidation metal occur two week,0.5994,1,-1.0,3.0
much hammer detail picture,0.0,1,-1.0,3.0
love smell product utilize product effectively sprayer work pour little hand apply company send another sprayer would satisfied,0.9154,1,-1.0,3.0
never nose ring infect nose like,0.3612,1,-1.0,3.0
expect pearl little large,0.0,1,-1.0,3.0
pretty however throughout day check make sure come ear would nice come plastic piece go back side prevent slip,0.8126,1,-1.0,3.0
letter imprint could bit well show well buy two give one gift return one need anymore say company good return problem refund also problem,0.5574,1,-1.0,3.0
kind disappointed hammered bracelet listing boldly hammer look like undergo great struggle unfortunately actual bracelet minimal texture would call hammer like texture dimple though exactly right description either,0.802,1,-1.0,3.0
small stone lot blank empty clear space could full colorful crystal wonderfully make besides need add,0.6908,1,-1.0,3.0
product good smell still wait smell fade month leather smell like dead rat,0.0258,1,-1.0,3.0
earring fine main thing like look shiny design detail person,0.5106,1,-1.0,3.0
photo look appropriate adult woman would characterize toddler child wear definitely quite comfortable even lie bed probably wear everyday around house think take eare long silver color would mind ordinary stainless steel color turn black,0.7425,1,-1.0,3.0
rustic department store qualityhandmade price accordingly,0.0,1,-1.0,3.0
like product come bottle advertise come regular spray bottle,0.3612,1,-1.0,3.0
gift husband like picture package shove mailbox arrive bent could pack direction bend,0.6597,1,-1.0,3.0
give different color print match decor,0.0,1,-1.0,3.0
person could make vitually free,0.5106,1,-1.0,3.0
product good quality describe burn hole bubble mailer go straight product burn well may carelessness within shipping company damage definitely would give star review,0.4588,1,-1.0,3.0
think would poster paper like cardboard plastic little substantial guess read fine print still get hang sewing room,0.5868,1,-1.0,3.0
like color disappoint flat back,-0.0516,-1,-1.0,3.0
look forward receive arrive today pretty small one could ever read fiveword message choose barely read without magnify glass chain length fine measure chain small thin would thrill big big still pretty wear picture,0.8658,1,-1.0,3.0
want double hoop pierce get instead thin flimsy grated suppose little flexible put nose pierce look thin compare standard hoop suck,-0.2484,-1,-1.0,3.0
cute classy want look much little,0.7351,1,-1.0,3.0
bracelet small,0.0,1,-1.0,3.0
tarnish look crappy wear constantly well buy gold plan,-0.3612,-1,-1.0,3.0
cute break,0.4588,1,-1.0,3.0
cute make well look dimension small expect,0.6249,1,-1.0,3.0
cheap look,0.0,1,-1.0,3.0
nice glass one break deliver engraving small,0.4215,1,-1.0,3.0
thickness paper really nice well tul brand get enough less half year price give enough entire year worth week would recommend get bang buck,0.8347,1,-1.0,3.0
quality fine however stone color look nothing like product image mine pale yellow almost green definitely orange unfortunately return,-0.0742,-1,-1.0,3.0
give star put print one side could trifold towel hate way look,-0.5719,-1,-1.0,3.0
beautiful fall apart sit restaurant poor son girlfriend receive gift apologetic even though nothing sit,0.5719,1,-1.0,3.0
super cute gift prop horrible towel thinstiff wrinkle look wrong,0.4939,1,-1.0,3.0
happy find something perfect mom check size fault nowhere near worth buck get take,0.6167,1,-1.0,3.0
golf ball come use couple time reglue,0.0,1,-1.0,3.0
nice product top fall soon receive lose buy two gift thing happen disappoint,0.2732,1,-1.0,3.0
earing eye catch back fit loose lose one first day wear,-0.3612,-1,-1.0,3.0
great product love customization hard take get,0.836,1,-1.0,3.0
break quick buy different brand use month personally buy,0.0,1,-1.0,3.0
pretty doubt actually sterle silver turn ear green,0.1779,1,-1.0,3.0
wish would realize measurement way small get magnify glass read number,0.4588,1,-1.0,3.0
could tell cheap ring,0.0,1,-1.0,3.0
run fast,0.0,1,-1.0,3.0
cute small,0.4588,1,-1.0,3.0
expect piece paper think would substantial keep mount something substantial,0.3818,1,-1.0,3.0
really like braclet huge shorten,0.6549,1,-1.0,3.0
read small print scroll expect frame fault buyer beware read completely,-0.4019,-1,-1.0,3.0
plastic grip lose hold would work little,-0.4019,-1,-1.0,3.0
disappointed small never take box send back size quarter would perfect small tell unless look close,0.1531,1,-1.0,3.0
name map centralized come cut right size,-0.2732,-1,-1.0,3.0
smell like someone grandma ah well want smell like honeysuckle love guess thing,0.891,1,-1.0,3.0
material breathable expect read description find much well one mesh completely breathe etsy double price worth force wear mask,0.4588,1,-1.0,3.0
receive gift small usual size really useful pretty maybe mount wall,0.8615,1,-1.0,3.0
piece pretty thick chain come kind cheap looking plan wear find another chain return cute piece favorite,0.9118,1,-1.0,3.0
come ok ring search store one,0.296,1,-1.0,3.0
pretty much small picture depict,0.4939,1,-1.0,3.0
read detail properly see two side think would come two side laminate read rule score simultaneously beginner need able read rule score disappoint mistake nothing wrong product look,-0.3707,-1,-1.0,3.0
print good however think laminate would long life,0.4404,1,-1.0,3.0
pretty great thing add home breakable hard gift buy one good friend mine understand accidentally drop another story overall okay girl village alrightthen become princess overnightnow get figure rightso much learn seeup castle new familyin school royaltya whole enchanted world wait mei excited sofia first find royal sofia first make way adventure everyday sofia go time sofia show imsofia first,0.9618,1,-1.0,3.0
love back lock good lose one week,0.6597,1,-1.0,3.0
price hundred think look nice instead color fade frame plastic instead mirror,0.4215,1,-1.0,3.0
issue lot repeat performer esp hendrix stone lot band artist could represent bowie kink ect sill cool band many people would recognize mott hoople hawkwindand still go display frame studio vault perfect,0.7184,1,-1.0,3.0
